,base_smiles,ligand_smiles,substrate_smiles,additive_smiles,product_smiles,yield,additive_id,substrate_id,base_name,ligand_name
3141,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Cl)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,4.28 ,a18,s7,MTBD,tBuXPhos
3142,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Br)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,39.55 ,a18,s8,MTBD,tBuXPhos
3143,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,63.93 ,a18,s9,MTBD,tBuXPhos
3144,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1ccccn1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccccn2)cc1,79.04 ,a18,s10,MTBD,tBuXPhos
3145,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1ccccn1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccccn2)cc1,78.71 ,a18,s11,MTBD,tBuXPhos
3146,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1ccccn1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccccn2)cc1,84.10 ,a18,s12,MTBD,tBuXPhos
3147,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1cccnc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2cccnc2)cc1,12.67 ,a18,s13,MTBD,tBuXPhos
3148,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1cccnc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2cccnc2)cc1,55.95 ,a18,s14,MTBD,tBuXPhos
3149,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1cccnc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2cccnc2)cc1,80.68 ,a18,s15,MTBD,tBuXPhos
3150,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,30.60 ,a19,s1,P2Et,tBuXPhos
3151,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Br)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.91 ,a19,s2,P2Et,tBuXPhos
3152,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,36.80 ,a19,s3,P2Et,tBuXPhos
3153,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,2.50 ,a19,s4,P2Et,tBuXPhos
3154,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Br)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,47.28 ,a19,s5,P2Et,tBuXPhos
3155,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(I)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,44.44 ,a19,s6,P2Et,tBuXPhos
3156,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,12.51 ,a19,s7,P2Et,tBuXPhos
3157,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Br)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,66.11 ,a19,s8,P2Et,tBuXPhos
3158,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,63.54 ,a19,s9,P2Et,tBuXPhos
3159,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,53.38 ,a19,s10,P2Et,tBuXPhos
3160,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,62.99 ,a19,s11,P2Et,tBuXPhos
3161,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,63.44 ,a19,s12,P2Et,tBuXPhos
3162,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,52.55 ,a19,s13,P2Et,tBuXPhos
3163,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,68.74 ,a19,s14,P2Et,tBuXPhos
3164,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,77.67 ,a19,s15,P2Et,tBuXPhos
3165,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,34.08 ,a19,s1,BTMG,tBuXPhos
3166,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Br)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.12 ,a19,s2,BTMG,tBuXPhos
3167,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.91 ,a19,s3,BTMG,tBuXPhos
3168,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,1.03 ,a19,s4,BTMG,tBuXPhos
3169,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Br)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,39.21 ,a19,s5,BTMG,tBuXPhos
3170,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(I)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,35.22 ,a19,s6,BTMG,tBuXPhos
3171,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,3.31 ,a19,s7,BTMG,tBuXPhos
3172,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Br)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,57.74 ,a19,s8,BTMG,tBuXPhos
3173,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,59.49 ,a19,s9,BTMG,tBuXPhos
3174,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,64.60 ,a19,s10,BTMG,tBuXPhos
3175,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,61.26 ,a19,s11,BTMG,tBuXPhos
3176,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,62.35 ,a19,s12,BTMG,tBuXPhos
3177,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,36.30 ,a19,s13,BTMG,tBuXPhos
3178,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,63.06 ,a19,s14,BTMG,tBuXPhos
3179,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,62.66 ,a19,s15,BTMG,tBuXPhos
3180,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.04 ,a19,s1,MTBD,tBuXPhos
3181,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Br)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.21 ,a19,s2,MTBD,tBuXPhos
3182,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.26 ,a19,s3,MTBD,tBuXPhos
3183,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,1.73 ,a19,s4,MTBD,tBuXPhos
3184,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Br)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,49.69 ,a19,s5,MTBD,tBuXPhos
3185,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(I)cc1,Cc1onc(c1)n2cccc2,COc1ccc(Nc2ccc(C)cc2)cc1,41.81 ,a19,s6,MTBD,tBuXPhos
3186,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Cl)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,3.52 ,a19,s7,MTBD,tBuXPhos
3187,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Br)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,71.55 ,a19,s8,MTBD,tBuXPhos
3188,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,72.58 ,a19,s9,MTBD,tBuXPhos
3189,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,83.76 ,a19,s10,MTBD,tBuXPhos
3190,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,82.77 ,a19,s11,MTBD,tBuXPhos
3191,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1ccccn1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccccn2)cc1,80.16 ,a19,s12,MTBD,tBuXPhos
3192,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,44.57 ,a19,s13,MTBD,tBuXPhos
3193,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,80.07 ,a19,s14,MTBD,tBuXPhos
3194,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1cccnc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2cccnc2)cc1,81.28 ,a19,s15,MTBD,tBuXPhos
3195,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,15.76 ,a20,s1,P2Et,tBuXPhos
3196,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Br)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,40.53 ,a20,s2,P2Et,tBuXPhos
3197,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.17 ,a20,s3,P2Et,tBuXPhos
3198,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Cl)cc1,COC(=O)c1cc(on1)c2sccc2,COc1ccc(Nc2ccc(C)cc2)cc1,0.39 ,a20,s4,P2Et,tBuXPhos
3199,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Br)cc1,COC(=O)c1cc(on1)c2sccc2,COc1ccc(Nc2ccc(C)cc2)cc1,45.78 ,a20,s5,P2Et,tBuXPhos
3200,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,COc1ccc(Nc2ccc(C)cc2)cc1,41.37 ,a20,s6,P2Et,tBuXPhos
3201,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Cl)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,0.8602956559999999,a20,s7,P2Et,tBuXPhos
3202,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Br)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,63.70 ,a20,s8,P2Et,tBuXPhos
3203,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,64.24 ,a20,s9,P2Et,tBuXPhos
3204,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1ccccn1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccccn2)cc1,63.65 ,a20,s10,P2Et,tBuXPhos
3205,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1ccccn1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccccn2)cc1,73.27 ,a20,s11,P2Et,tBuXPhos
3206,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1ccccn1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccccn2)cc1,70.29 ,a20,s12,P2Et,tBuXPhos
3207,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Clc1cccnc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2cccnc2)cc1,8.47 ,a20,s13,P2Et,tBuXPhos
3208,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Brc1cccnc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2cccnc2)cc1,70.27 ,a20,s14,P2Et,tBuXPhos
3209,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,Ic1cccnc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2cccnc2)cc1,75.90 ,a20,s15,P2Et,tBuXPhos
3210,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,12.89 ,a20,s1,BTMG,tBuXPhos
3211,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Br)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,36.29 ,a20,s2,BTMG,tBuXPhos
3212,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,37.38 ,a20,s3,BTMG,tBuXPhos
3213,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Cl)cc1,COC(=O)c1cc(on1)c2sccc2,COc1ccc(Nc2ccc(C)cc2)cc1,0.25 ,a20,s4,BTMG,tBuXPhos
3214,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(Br)cc1,COC(=O)c1cc(on1)c2sccc2,COc1ccc(Nc2ccc(C)cc2)cc1,37.14 ,a20,s5,BTMG,tBuXPhos
3215,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,COc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,COc1ccc(Nc2ccc(C)cc2)cc1,32.814438300000006,a20,s6,BTMG,tBuXPhos
3216,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Cl)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,0.83 ,a20,s7,BTMG,tBuXPhos
3217,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(Br)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,55.18 ,a20,s8,BTMG,tBuXPhos
3218,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,57.51 ,a20,s9,BTMG,tBuXPhos
